epoch,lr,train_loss,train_loss_classifier,train_loss_box_reg,train_loss_objectness,train_loss_rpn_box_reg,val_map,val_map_50,val_map_75,val_mar_1,val_mar_10,val_mar_100
1,0.005,0.2180372479466453,0.08842893305055474,0.09450439136655399,0.027310321640344252,0.007793601651108049,0.21313366293907166,0.6172550916671753,0.056677889078855515,0.20365671813488007,0.4174022078514099,0.42100125551223755
2,0.005,0.16893557138733514,0.05563084545384901,0.0987003362772298,0.00963575437136017,0.0049686356027009064,0.3003167510032654,0.7383394241333008,0.14986111223697662,0.24662023782730103,0.4896189272403717,0.489857017993927
3,0.005,0.15882674482353745,0.05055144915595455,0.09546935474471924,0.008156002096692053,0.00464993815657101,0.3228837251663208,0.765367865562439,0.19068676233291626,0.25807708501815796,0.5064122676849365,0.5069904923439026
4,0.005,0.1547702994565259,0.047816095435719894,0.09538580516160045,0.007186918124234846,0.004381480896221471,0.30262377858161926,0.7732089161872864,0.1300184577703476,0.24108761548995972,0.47276946902275085,0.4739004671573639
5,0.005,0.15367450571102198,0.04729070232886622,0.09551770870516607,0.006601577428308356,0.004264516926604798,0.352840393781662,0.8087282776832581,0.18427793681621552,0.2634095847606659,0.5147929191589355,0.5154931545257568
6,0.005,0.14901741739261187,0.04581265762815963,0.09263171164613417,0.0064695060775664046,0.004103542159416458,0.3611855208873749,0.8356554508209229,0.19304713606834412,0.2564895451068878,0.5127925872802734,0.5127925872802734
7,0.005,0.1442945303633614,0.043260202515206306,0.09124884606772342,0.005772873426788493,0.004012608598754296,0.40536534786224365,0.8802240490913391,0.2771114408969879,0.27842241525650024,0.5457037091255188,0.5457037091255188
8,0.005,0.14466702211967108,0.04344475722786373,0.0912919247666916,0.005796811966157977,0.004133528109275825,0.39950138330459595,0.8996473550796509,0.22796401381492615,0.2684255540370941,0.5266398787498474,0.5267540812492371
9,0.005,0.14227816579190025,0.04158749557048653,0.09169501811922467,0.005142545261745522,0.0038531068199437303,0.4098110496997833,0.9310394525527954,0.2315835952758789,0.268191397190094,0.5186683535575867,0.5186683535575867
10,0.005,0.14209833521722307,0.04116082167457358,0.09146360403496805,0.005505248480478783,0.003968661061763464,0.4246508777141571,0.9410959482192993,0.26642727851867676,0.2682986557483673,0.5294526815414429,0.5296809673309326
