epoch,lr,train_loss,train_classification,train_bbox_regression,val_map,val_map_50,val_map_75,val_mar_1,val_mar_10,val_mar_100
16,0.0001,0.3500529800595393,0.1651325148872868,0.18492046520976801,0.3595931828022003,0.7839853763580322,0.22904342412948608,0.27654433250427246,0.5262630581855774,0.5265164971351624
17,0.0001,0.3303997042290641,0.1531789825271631,0.17722072143554088,0.3844069242477417,0.8199186325073242,0.2797536253929138,0.28154057264328003,0.5340347290039062,0.5342881679534912
18,0.0001,0.3204890316187121,0.14533813968956755,0.17515089146395224,0.4087256193161011,0.859396755695343,0.29131606221199036,0.2845359444618225,0.5448826551437378,0.5450016856193542
19,0.0001,0.3100518532983526,0.13766380475217585,0.17238804884254932,0.4120708703994751,0.8816407322883606,0.2835376560688019,0.27982276678085327,0.5393059849739075,0.5394250154495239
20,0.0001,0.30154844541041687,0.13111530289064233,0.17043314257979933,0.41664576530456543,0.8951081037521362,0.27244260907173157,0.27840086817741394,0.5380090475082397,0.5383774042129517
21,0.0001,0.29329901434209626,0.1246185122149943,0.16868050160657422,0.41957420110702515,0.9102669358253479,0.2701490521430969,0.2785312235355377,0.5345945358276367,0.5348536372184753
22,0.0001,0.2855032226295562,0.1190969654745978,0.16640625703490872,0.4195326864719391,0.9141912460327148,0.27595990896224976,0.276639848947525,0.5300536155700684,0.530784010887146
23,0.0001,0.27991245283351257,0.11520464936410997,0.16470780357538392,0.43499913811683655,0.9227115511894226,0.3041627109050751,0.2832129895687103,0.5411084294319153,0.5414767861366272
24,0.0001,0.27375430519691896,0.11084078590242354,0.16291351955897979,0.43302851915359497,0.9250863194465637,0.28278762102127075,0.28167471289634705,0.5388076901435852,0.5390619039535522
25,0.0001,0.2666048951834651,0.10675023670741714,0.15985465880149502,0.4371645748615265,0.9302516579627991,0.2918214797973633,0.2844005227088928,0.5421206951141357,0.5423749089241028
26,0.0001,0.2628442434185351,0.1042507823791368,0.15859346101688895,0.44068899750709534,0.9370717406272888,0.3077293336391449,0.28512394428253174,0.5436238646507263,0.5438829660415649
27,0.0001,0.25783531488221156,0.10123345293478632,0.15660186203464882,0.44476452469825745,0.9360000491142273,0.32945090532302856,0.28380879759788513,0.5465249419212341,0.5471152663230896
28,0.0001,0.2532300525509625,0.09825905799413895,0.15497099457933283,0.4468461275100708,0.9430304169654846,0.31544849276542664,0.28478649258613586,0.5480850338935852,0.5483392477035522
29,0.0001,0.24787512324923464,0.09467775997982904,0.15319736342603285,0.44060105085372925,0.9396719932556152,0.30647924542427063,0.27981987595558167,0.5394188165664673,0.5398901104927063
30,1e-05,0.2430291585822933,0.09147525228359966,0.15155390640467495,0.45636776089668274,0.9435272812843323,0.3393327295780182,0.2885185182094574,0.5539591908454895,0.554585874080658
31,1e-05,0.23545504580779142,0.08846534612583133,0.1469896995731651,0.44894593954086304,0.9459977149963379,0.3149213194847107,0.283480703830719,0.5471104979515076,0.5472505688667297
32,1e-05,0.23473497192673845,0.08866473888887622,0.14607023351524712,0.4484911561012268,0.946182906627655,0.3158999979496002,0.28362613916397095,0.5455944538116455,0.5455944538116455
33,1e-05,0.2336619871922392,0.08800634130746317,0.14565564594480085,0.449212908744812,0.9465117454528809,0.3180851638317108,0.2839234173297882,0.5444243550300598,0.5445384979248047
34,1e-05,0.23379797043810127,0.0882181699819392,0.14557980026483297,0.447696715593338,0.9467450976371765,0.3161320984363556,0.28372153639793396,0.5443093180656433,0.5444284081459045
35,1e-05,0.2335262248854536,0.08776207283405471,0.14576415234026832,0.44699373841285706,0.9470535516738892,0.3126581907272339,0.28252899646759033,0.5430901050567627,0.543323278427124
36,1e-05,0.2321024644348903,0.08706567220610599,0.14503679205808875,0.4477066397666931,0.9472525715827942,0.3127303123474121,0.28353041410446167,0.5425111055374146,0.5427443385124207
