epoch,lr,train_loss,train_loss_classifier,train_loss_box_reg,train_loss_objectness,train_loss_rpn_box_reg,val_map,val_map_50,val_map_75,val_mar_1,val_mar_10,val_mar_100
1,0.005,0.3187707137008965,0.15808334947892633,0.12676857687004858,0.027002588793804242,0.006916198454777104,0.1481332629919052,0.49493154883384705,0.03041483275592327,0.14295172691345215,0.28290849924087524,0.28317949175834656
2,0.005,0.45977035355382423,0.199367432173276,0.24067067558573452,0.014481809633911281,0.005250436729588955,0.24663510918617249,0.7041856050491333,0.08969177305698395,0.18519246578216553,0.35225486755371094,0.35225486755371094
3,0.005,0.5397632780896956,0.20959013827518133,0.31464318818184617,0.010829134607947204,0.004700817289687844,0.271882563829422,0.7704988718032837,0.10786815732717514,0.18403340876102448,0.3660113215446472,0.3660113215446472
4,0.005,0.5787499700049102,0.2071188218760555,0.3573751417927555,0.0098977589440067,0.0043582456494859236,0.3053756654262543,0.8283707499504089,0.09633886814117432,0.19906988739967346,0.3918485641479492,0.3918485641479492
5,0.005,0.6417328188037034,0.22067422655704702,0.4078653678751685,0.009063382050481213,0.0041298426070826505,0.28786954283714294,0.7550457715988159,0.13163796067237854,0.196814626455307,0.3801111578941345,0.38047879934310913
6,0.005,0.6680996697471655,0.22063804105811416,0.4351706624394018,0.0083028625459656,0.003988103932261225,0.26425835490226746,0.7852309346199036,0.09404747933149338,0.18195565044879913,0.36174312233924866,0.36174312233924866
7,0.005,0.7099370353921985,0.22907430648864202,0.46929579394515375,0.007689151870315524,0.0038777820131752805,0.306608110666275,0.8210461139678955,0.11770204454660416,0.19979515671730042,0.39429470896720886,0.39429470896720886
8,0.005,0.7491943391193717,0.2374283313670565,0.5006104777081893,0.007335588550390436,0.0038199407798843016,0.33716174960136414,0.8626438975334167,0.12910909950733185,0.21864959597587585,0.4290688931941986,0.4290688931941986
9,0.005,0.7413767742771903,0.22912916604616,0.5013923058349321,0.007158207029487978,0.003697094649608286,0.3356074094772339,0.8564080595970154,0.13329128921031952,0.21466419100761414,0.4206199645996094,0.4206199645996094
10,0.005,0.7739296704329076,0.23404693984614336,0.5295134769684569,0.006739291809773368,0.003629961913685958,0.34402453899383545,0.8645889759063721,0.17179186642169952,0.22513435781002045,0.4304228723049164,0.4304228723049164
11,0.005,0.7567076239639109,0.22159571115920604,0.5249431739902787,0.006621814029497953,0.003546925743503675,0.3550570011138916,0.8672573566436768,0.17254772782325745,0.2313084751367569,0.43555012345314026,0.43555012345314026
12,0.005,0.7840103417312341,0.2304495417781386,0.5435720449552969,0.006457204864006263,0.003531550927905565,0.3482019603252411,0.8815488815307617,0.16316422820091248,0.22569385170936584,0.4350769817829132,0.4350769817829132
13,0.005,0.7502560786529872,0.21695127683982798,0.5233815865281147,0.006467100571688512,0.0034561155251912894,0.358241468667984,0.9053583145141602,0.17053119838237762,0.2314239889383316,0.4402056336402893,0.4402056336402893
14,0.005,0.8047331115268725,0.22835771047859296,0.5666796368709356,0.00623817436217648,0.0034575890503944742,0.35832253098487854,0.8859943747520447,0.16613635420799255,0.2321118712425232,0.43669918179512024,0.43669918179512024
15,0.0005,0.7717674970626831,0.21686322701759686,0.5452243991710336,0.006239056897633841,0.003440813624573536,0.3608408272266388,0.8924858570098877,0.16521117091178894,0.2294987440109253,0.44184932112693787,0.44184932112693787
16,0.0005,0.734566430237361,0.19451659836167412,0.5318423968529347,0.005297916065315503,0.0029095195134419883,0.43710416555404663,0.9356754422187805,0.31409069895744324,0.2670866847038269,0.5093571543693542,0.5093571543693542
17,0.0005,0.711975491982513,0.17993358999531064,0.5242797812404103,0.004977371086097412,0.0027847478186859118,0.43844297528266907,0.935735821723938,0.30295848846435547,0.2652195990085602,0.5091938376426697,0.5091938376426697
18,0.0005,0.7036586695014221,0.17512083353023566,0.5209770042131654,0.004833127719913175,0.002727703438584689,0.43387842178344727,0.9225608706474304,0.3172021210193634,0.2654644250869751,0.5016987919807434,0.5016987919807434
19,0.0005,0.7074758086419073,0.1740457984254631,0.5257850826008394,0.004928631046553758,0.0027162969261735515,0.44017332792282104,0.9356270432472229,0.33368536829948425,0.26710325479507446,0.5094092488288879,0.5094092488288879
20,0.0005,0.6838682868967844,0.16461692336588815,0.5117066755830354,0.004825894394310548,0.0027187935227726075,0.4428902268409729,0.9296708106994629,0.3382224440574646,0.26978927850723267,0.5138372182846069,0.5138372182846069
21,0.0005,0.689194406482299,0.16594704102941554,0.5160180348020768,0.004575607392458682,0.002653722180206712,0.4406423270702362,0.9255743622779846,0.3298403024673462,0.26559996604919434,0.5069189071655273,0.5069189071655273
22,0.0005,0.6865848632118537,0.16235692826312675,0.5168286557328233,0.004752444610294554,0.0026468330827974546,0.44443750381469727,0.9282942414283752,0.340076744556427,0.2693586051464081,0.5124486684799194,0.5124486684799194
23,0.0005,0.6677341207922393,0.15689737670355464,0.5034866451370216,0.004700358665580716,0.0026497400739275583,0.44952791929244995,0.9343844652175903,0.34377890825271606,0.27223488688468933,0.5185235142707825,0.5185235142707825
24,0.0005,0.6574849289550833,0.1538522769224418,0.4962821422555611,0.00470682783043661,0.0026436819361285867,0.44420063495635986,0.9305996894836426,0.3238487243652344,0.27061280608177185,0.5138134956359863,0.5138134956359863
25,0.0005,0.6501978898120991,0.15286046151117155,0.4900341789277223,0.004691082554189136,0.0026121657309897436,0.4440758228302002,0.9333240389823914,0.3232738971710205,0.2697838246822357,0.5159255862236023,0.5159255862236023
26,0.0005,0.6302162785088097,0.14748678831774262,0.4754683030151708,0.0046634563113025895,0.0025977295969820207,0.4466966688632965,0.9326096177101135,0.3289948105812073,0.27390703558921814,0.5131502151489258,0.5131502151489258
27,0.0005,0.6301298914968726,0.145759684095444,0.47706051711219893,0.004701343965797001,0.0026083461589506652,0.44243428111076355,0.9334749579429626,0.3205970227718353,0.2682873606681824,0.5126860737800598,0.5126860737800598
28,0.0005,0.6119569816471598,0.14261616241685915,0.4618767886668323,0.004854653282643955,0.002609380058920911,0.4402605891227722,0.9318974018096924,0.32198628783226013,0.27194857597351074,0.5082409381866455,0.5082409381866455
