epoch,lr,train_loss,train_loss_classifier,train_loss_box_reg,train_loss_objectness,train_loss_rpn_box_reg,val_map,val_map_50,val_map_75,val_mar_1,val_mar_10,val_mar_100
30,5e-05,0.03501471945657681,0.01075100336631353,0.023151684029558663,0.0003446329585501051,0.0007673991031088842,0.4988551139831543,0.980842113494873,0.4262484312057495,0.30769217014312744,0.5838446617126465,0.5838446617126465
31,5e-05,0.032696415456377664,0.01023396250116803,0.021420104758207163,0.0003128721620791971,0.0007294761083514646,0.49682122468948364,0.9792895317077637,0.4055635333061218,0.3065006136894226,0.5824068188667297,0.5824068188667297
32,5e-05,0.03186528394128874,0.010194967333335253,0.02061480812084545,0.0003295415294819609,0.0007259669562458056,0.4990272521972656,0.9815794825553894,0.4176308512687683,0.3079550862312317,0.5831621885299683,0.5831621885299683
33,5e-05,0.03167044717095387,0.010184161908801951,0.020436908764983195,0.00033188713154385535,0.0007174893328890148,0.49819883704185486,0.9797564148902893,0.4166422188282013,0.30589210987091064,0.5838090181350708,0.5838090181350708
34,5e-05,0.03087683481877423,0.009938554958715751,0.019920871524709536,0.0003091007968560794,0.0007083075680583106,0.4939432740211487,0.979103147983551,0.4088077247142792,0.3046249747276306,0.5811046361923218,0.5811046361923218
35,5e-05,0.03096736683706028,0.009951313840966152,0.019971354398759193,0.0003359999751091479,0.0007086986133103567,0.49385544657707214,0.9794219136238098,0.40329959988594055,0.3058874309062958,0.579808235168457,0.579808235168457
36,5e-05,0.030719809742243014,0.009891017550327754,0.019812021899475056,0.00030836419456554926,0.000708406069732524,0.49457061290740967,0.981292724609375,0.40158799290657043,0.3042962849140167,0.5798389315605164,0.5798389315605164
37,5e-05,0.030254799550062012,0.009806822929313277,0.01943721194047676,0.00031752944171722,0.0006932352738338556,0.4978199899196625,0.9815276265144348,0.42117443680763245,0.30683326721191406,0.5822513103485107,0.5822513103485107
38,5e-05,0.029993935448040413,0.009745084749287827,0.01923291708627849,0.00032196473877604777,0.000693968918443265,0.4975302517414093,0.9811354875564575,0.41122981905937195,0.3060614764690399,0.582960307598114,0.582960307598114
39,5e-05,0.03005740496795742,0.009841812316849753,0.019215949298485677,0.0003048124942616822,0.0006948308493207693,0.4957796335220337,0.977592408657074,0.4207696318626404,0.30633682012557983,0.5816002488136292,0.5816002488136292
40,5e-05,0.029258039403106072,0.009620414366153695,0.018646526304746565,0.0003115935480019991,0.0006795051767602428,0.49678781628608704,0.977707028388977,0.41633155941963196,0.3071203827857971,0.5812139511108398,0.5812139511108398
41,5e-05,0.029092647221543397,0.00956919888079716,0.01848196285584058,0.0003577274995123145,0.000683757900775531,0.49619901180267334,0.9763374328613281,0.4134390652179718,0.30726632475852966,0.5809080004692078,0.5809080004692078
42,5e-05,0.02882105170072442,0.009540002772762521,0.01827294170945106,0.00031872962793955026,0.0006893775736517517,0.4965832531452179,0.974421501159668,0.4136941432952881,0.3041691184043884,0.5801874995231628,0.5801874995231628
